output_type,parameter_type,region,origin,destination,coefficient,std_error,z_value,wald_statistic,p_value,multiplicative_factor,flow,predicted_flow,residual,distance_value
prediction,NA,NA,Kota Bogor,Kota Depok,NA,NA,NA,NA,NA,NA,2228678,1722987.749241529,505690.25075847097,25.325
prediction,NA,NA,Kota Bogor,Jakarta Utara,NA,NA,NA,NA,NA,NA,757550,879651.3047709668,-122101.30477096676,59.865
prediction,NA,NA,Kota Bogor,Kota Tangerang Selatan,NA,NA,NA,NA,NA,NA,708274,690482.3163576259,17791.68364237412,37.752
prediction,NA,NA,Kota Bogor,Jakarta Timur,NA,NA,NA,NA,NA,NA,1247879,1492383.7308881234,-244504.7308881234,54.401
prediction,NA,NA,Kota Bogor,Jakarta Selatan,NA,NA,NA,NA,NA,NA,1299774,1423525.5637591926,-123751.56375919259,43.47
prediction,NA,NA,Kota Bogor,Jakarta Barat,NA,NA,NA,NA,NA,NA,865190,1034994.3127444427,-169804.31274444272,53.106
prediction,NA,NA,Kota Bogor,Kota Bekasi,NA,NA,NA,NA,NA,NA,1207970,923319.4552819689,284650.5447180311,52.796
prediction,NA,NA,Kota Bogor,Kota Tangerang,NA,NA,NA,NA,NA,NA,766838,817385.558571326,-50547.558571325964,59.078
prediction,NA,NA,Kota Bogor,Bekasi,NA,NA,NA,NA,NA,NA,1692297,1112940.9099953247,579356.0900046753,62.539
prediction,NA,NA,Kota Bogor,Jakarta Pusat,NA,NA,NA,NA,NA,NA,598055,740231.3863411125,-142176.38634111255,53.338
prediction,NA,NA,Kota Bogor,Tangerang,NA,NA,NA,NA,NA,NA,706219,709526.8048052809,-3307.8048052808736,61.411
prediction,NA,NA,Kota Depok,Bogor,NA,NA,NA,NA,NA,NA,12361462,13203974.779575936,-842512.7795759365,11.429
prediction,NA,NA,Kota Depok,Jakarta Selatan,NA,NA,NA,NA,NA,NA,7818596,5198421.57206818,2620174.42793182,20.334
prediction,NA,NA,Kota Depok,Jakarta Utara,NA,NA,NA,NA,NA,NA,3095743,3336283.5913052484,-240540.59130524844,35.271
prediction,NA,NA,Kota Depok,Kota Tangerang,NA,NA,NA,NA,NA,NA,1659777,2721640.1410728446,-1061863.1410728446,39.078
prediction,NA,NA,Kota Depok,Kota Bogor,NA,NA,NA,NA,NA,NA,2741390,2700609.0713803796,40780.92861962039,25.467
prediction,NA,NA,Kota Depok,Jakarta Pusat,NA,NA,NA,NA,NA,NA,2685639,2792862.554651786,-107223.55465178611,28.99
prediction,NA,NA,Kota Depok,Jakarta Barat,NA,NA,NA,NA,NA,NA,2951576,3685060.8236634973,-733484.8236634973,30.861
prediction,NA,NA,Kota Depok,Jakarta Timur,NA,NA,NA,NA,NA,NA,7578598,5084736.13404921,2493861.8659507902,33.813
prediction,NA,NA,Kota Depok,Kota Bekasi,NA,NA,NA,NA,NA,NA,2620453,3000333.0908204657,-379880.0908204657,33.588
prediction,NA,NA,Kota Depok,Kota Tangerang Selatan,NA,NA,NA,NA,NA,NA,1212649,2078299.4962909543,-865650.4962909543,21.374
prediction,NA,NA,Kota Depok,Tangerang,NA,NA,NA,NA,NA,NA,1209130,1775899.6578167777,-566769.6578167777,52.086
prediction,NA,NA,Kota Depok,Bekasi,NA,NA,NA,NA,NA,NA,2817613,3174505.0919122333,-356892.09191223327,48.579
prediction,NA,NA,Kota Tangerang,Jakarta Pusat,NA,NA,NA,NA,NA,NA,2395723,3018073.94193531,-622350.9419353101,23.172
